design_id,re_style,period_nm,width_nm,gap_nm,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_coverage,bottom_coverage,sidewall_coverage,re_overlap,score
coarse_P540_G130,particulate,540.0,410.0,130.0,0.0,10,672.578493974488,10.101624546857161,445.7360154774316,33.290610379285084,26,0.7317073170731707,0.5102040816326531,0.5,nan,31.174697490704116
coarse_P540_G130,particulate,540.0,410.0,130.0,0.0,11,675.176155719741,5.748701398603068,444.0210979909677,58.72423256179287,26,0.7317073170731707,0.5102040816326531,0.5,nan,31.90363260941212
coarse_P540_G130,particulate,540.0,410.0,130.0,0.0,12,651.7694098969333,4.075741742413795,459.96705805417787,79.95715272073801,26,0.7317073170731707,0.5102040816326531,0.5,nan,33.35562877230794
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,1,664.4510433973354,6.656782337927717,451.188181550837,49.90782405574205,28,0.7692307692307693,0.847457627118644,0.5,nan,25.3955070093957
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,2,666.4511199877957,4.794785480074188,449.8341273782989,69.49749084264391,28,0.7692307692307693,0.847457627118644,0.5,nan,25.797996121778954
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,3,667.0324822197624,15.357250090164834,449.442067652156,21.717184987660865,28,0.7692307692307693,0.847457627118644,0.5,nan,28.210718225052595
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,4,667.0334245123918,15.356499901440039,449.4414327425216,21.718276586250017,28,0.7692307692307693,0.847457627118644,0.5,nan,28.21126581888989
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,5,662.355989627747,3.0547994971935064,452.6153046015141,108.41235083288841,28,0.7692307692307693,0.847457627118644,0.5,nan,25.474989554143033
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,6,667.6509643451586,6.880281079170022,449.025724532639,48.51916343697533,28,0.7692307692307693,0.847457627118644,0.5,nan,27.230622250589242
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,7,675.7114524944003,10.341859324417102,443.66934568492377,32.66876058249252,28,0.7692307692307693,0.847457627118644,0.5,nan,33.27412368257943
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,8,676.3354701304811,5.834238296440443,443.2599963183403,57.96261960564103,28,0.7692307692307693,0.847457627118644,0.5,nan,32.68741166138062
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,9,676.5757094742952,0.08135522983650996,443.10260300793414,4158.157446263319,28,0.7692307692307693,0.847457627118644,0.5,nan,25.421793273585948
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,10,652.8814925627529,3.937855432498122,459.18357529668356,82.89810326385874,28,0.7692307692307693,0.847457627118644,0.5,nan,32.509396921235826
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,11,652.5192539865122,7.087481206385314,459.4384857894121,46.03322640197191,28,0.7692307692307693,0.847457627118644,0.5,nan,33.78620012929156
coarse_P540_G150,particulate,540.0,390.0,150.0,0.0,12,680.1448392160318,1.0361012552448976,440.77737669164037,328.22315182663766,28,0.7692307692307693,0.847457627118644,0.5,nan,32.15794646211373
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,1,665.2807795403962,6.66102736374873,450.625461037833,49.93830104655101,27,0.7638888888888888,0.6756756756756757,0.5,nan,25.58080390971791
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,2,663.0910150698244,3.089720947904481,452.1135880093798,107.30597135633685,27,0.7638888888888888,0.6756756756756757,0.5,nan,24.991092448451724
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,3,667.0324758263645,15.357249194423314,449.4420719599852,21.717186046202347,27,0.7638888888888888,0.6756756756756757,0.5,nan,28.210713832549718
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,4,667.0334187981426,15.356499776623345,449.441436592734,21.718276576721735,27,0.7638888888888888,0.6756756756756757,0.5,nan,28.21126196943962
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,5,667.8069019193704,5.143341489975916,448.9208738908726,64.91955698653186,27,0.7638888888888888,0.6756756756756757,0.5,nan,26.829623919036877
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,6,667.9804172162945,16.59864736606245,448.804261731712,20.12153166715396,27,0.7638888888888888,0.6756756756756757,0.5,nan,28.981094122339925
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,7,667.9805487660784,16.599042114861483,448.80417334574963,20.12105711112152,27,0.7638888888888888,0.6756756756756757,0.5,nan,28.98122347923833
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,8,668.4335697890235,6.315090293007547,448.50000291670415,52.92351643246922,27,0.7638888888888888,0.6756756756756757,0.5,nan,27.60540231292856
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,9,655.6089153933549,3.1242165936125423,457.2733087684284,104.9237297973749,27,0.7638888888888888,0.6756756756756757,0.5,nan,30.18981388697599
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,10,655.333781945508,5.637321749094954,457.46528907757147,58.124567934295996,27,0.7638888888888888,0.6756756756756757,0.5,nan,31.407850127145775
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,11,678.1208360378373,5.907350576118165,442.0929752750916,57.396359611641984,27,0.7638888888888888,0.6756756756756757,0.5,nan,33.871487333066526
coarse_P540_G180,particulate,540.0,360.0,180.0,0.0,12,679.2440229399377,8.369925354934761,441.3619374999038,40.57646837551947,27,0.7638888888888888,0.6756756756756757,0.5,nan,35.20496552021561
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,1,664.2507354944419,7.544595656806151,451.3242394482957,44.02162592339897,27,0.703125,0.7978723404255319,0.5,nan,25.749575132180627
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,2,664.0285682707935,3.1637083570907025,451.47524116423773,104.94465565742348,27,0.703125,0.7978723404255319,0.5,nan,24.39139985669321
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,3,666.4338927859826,7.059541573792071,449.8457555133301,47.200932654045126,27,0.703125,0.7978723404255319,0.5,nan,26.458442166497633
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,4,667.0324750338489,15.357248861093474,449.442072493977,21.71718649177228,27,0.703125,0.7978723404255319,0.5,nan,28.210713262916368
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,5,667.0334192369905,15.356500135648586,449.441436297042,21.71827608325086,27,0.703125,0.7978723404255319,0.5,nan,28.21126230460285
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,6,667.980439246478,16.598651399368,448.80424693002067,20.12152744143755,27,0.703125,0.7978723404255319,0.5,nan,28.981109288855492
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,7,667.9805679966381,16.59904103337575,448.80416042508114,20.121059001346136,27,0.703125,0.7978723404255319,0.5,nan,28.981236236711805
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,8,668.675536805042,5.105618290829266,448.3377086477848,65.48428600764377,27,0.703125,0.7978723404255319,0.5,nan,27.397742965617674
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,9,656.7356262227752,5.049775862935911,456.4888001040249,65.02621542503006,27,0.703125,0.7978723404255319,0.5,nan,30.236446190121853
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,10,654.100589902096,8.183512436077821,458.3277597179237,39.96453814980649,27,0.703125,0.7978723404255319,0.5,nan,32.9210605242812
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,11,675.9461456357791,8.988870568796376,443.5153006428082,37.59905877286925,27,0.703125,0.7978723404255319,0.5,nan,33.18399146416897
coarse_P540_G220,particulate,540.0,320.0,220.0,0.0,12,681.6440783140591,0.25128108570089147,439.80791081100585,1356.337816697918,27,0.703125,0.7978723404255319,0.5,nan,30.66261770622142
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,1,667.0324812176025,15.357250683038643,449.44206832740474,21.717184116630598,28,0.7692307692307693,0.8064516129032258,0.5,nan,28.21071761947841
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,2,667.0334237447983,15.356499321922469,449.4414332597196,21.718277380853387,28,0.7692307692307693,0.8064516129032258,0.5,nan,28.211265238134043
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,3,667.4695502047209,4.3886947885358705,449.1477669776098,76.04419791828336,28,0.7692307692307693,0.8064516129032258,0.5,nan,26.327968688384406
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,4,667.4998531780627,7.191517869061777,449.12737669176255,46.408829494095826,28,0.7692307692307693,0.8064516129032258,0.5,nan,27.20622084845194
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,5,667.9804238365051,16.598646584930016,448.80425728370926,20.121532813493584,28,0.7692307692307693,0.8064516129032258,0.5,nan,28.981098471374278
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,6,667.9805532054529,16.59904246647848,448.8041703630134,20.121056818621607,28,0.7692307692307693,0.8064516129032258,0.5,nan,28.981226487227943
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,7,669.22652798607,11.546004481554224,447.9685808364133,28.980870787605326,28,0.7692307692307693,0.8064516129032258,0.5,nan,29.1829734413138
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,8,669.4487949460149,16.52029302902197,447.8198486027234,20.26140800801665,28,0.7692307692307693,0.8064516129032258,0.5,nan,29.953472908823212
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,9,669.4493754980971,16.520122035948315,447.8194602496155,20.261635296681035,28,0.7692307692307693,0.8064516129032258,0.5,nan,29.95384177470519
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,10,669.8398033151115,7.246778208769638,447.558440863463,46.21638637322373,28,0.7692307692307693,0.8064516129032258,0.5,nan,28.782375195376282
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,11,657.2084072075014,8.262390236081513,456.1604123018257,39.77108248515664,28,0.7692307692307693,0.8064516129032258,0.5,nan,30.762142654911475
coarse_P540_G280,particulate,540.0,260.0,280.0,0.0,12,653.3839785447171,8.623946833818877,458.8304394419466,37.881957712358954,28,0.7692307692307693,0.8064516129032258,0.5,nan,33.51670978219457
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,1,666.9425925190211,7.961312157759965,449.5026429001833,41.886474195647885,26,0.75,0.6493506493506493,0.5,nan,27.009061879600658
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,2,667.0324778975057,15.357249167094414,449.44207056446396,21.717186152281073,26,0.75,0.6493506493506493,0.5,nan,28.210715219585605
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,3,667.0334203350018,15.356500222973095,449.44143555721143,21.718275995500907,26,0.75,0.6493506493506493,0.5,nan,28.211263051452267
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,4,667.9804489544692,16.598651904766726,448.80424040739314,20.121527121206803,26,0.75,0.6493506493506493,0.5,nan,28.98111583912992
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,5,667.9805707644065,16.59904420426318,448.8041585654672,20.121055241025477,26,0.75,0.6493506493506493,0.5,nan,28.981238420977952
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,6,668.6893644884321,6.961707811834588,448.328437568841,48.02624460564766,26,0.75,0.6493506493506493,0.5,nan,27.94564791727509
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,7,659.0871931438091,10.822176560199102,454.86008697879066,30.450768820744667,26,0.75,0.6493506493506493,0.5,nan,29.925693930108274
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,8,674.6770640255241,10.455161863273267,444.34956216128074,32.26526154489867,26,0.75,0.6493506493506493,0.5,nan,32.61549707918057
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,9,654.8466048566756,4.017929628156177,457.8056231437815,81.49055178415156,26,0.75,0.6493506493506493,0.5,nan,31.161194109845933
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,10,654.7480955562069,5.149534708682915,457.87450171249,63.57351999707856,26,0.75,0.6493506493506493,0.5,nan,31.661396678441257
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,11,652.3028482233946,10.077268913944435,459.5909075309294,32.36506109908259,26,0.75,0.6493506493506493,0.5,nan,34.55060180604886
coarse_P540_G340,particulate,540.0,200.0,340.0,0.0,12,678.0462142654042,5.2187158930544335,442.1416294238814,64.96293610922689,26,0.75,0.6493506493506493,0.5,nan,33.60770799473175
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,1,665.7551330453376,13.888363249486268,450.3043883847671,23.968091886924256,28,0.7446808510638298,0.5102040816326531,0.5,nan,27.177077771290985
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,2,665.7575549008169,13.888230020951296,450.3027502927285,23.96840900159626,28,0.7446808510638298,0.5102040816326531,0.5,nan,27.178692879398827
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,3,668.6313589464773,3.6671704344426166,448.36733124866464,91.16447829457161,28,0.7446808510638298,0.5102040816326531,0.5,nan,26.79336614739722
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,4,660.6290468937582,2.9496428587100785,453.7984810229097,111.9845822932375,28,0.7446808510638298,0.5102040816326531,0.5,nan,26.60184808529612
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,5,669.0079857792286,7.003987357201604,448.1149169704096,47.75908005397416,28,0.7446808510638298,0.5102040816326531,0.5,nan,28.168859218690642
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,6,669.2203689502982,6.869749620476098,447.97270362562006,48.70777000049667,28,0.7446808510638298,0.5102040816326531,0.5,nan,28.27690338790552
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,7,670.8936199990169,7.312255261662075,446.85543141763566,45.87460338785567,28,0.7446808510638298,0.5102040816326531,0.5,nan,29.498279292154088
coarse_P600_G130,particulate,600.0,470.0,130.0,0.0,8,673.1443718129666,1.5903115436466573,445.3613081434148,211.63915161849852,28,0.7446808510638298,0.5102040816326531,0.5,nan,28.336307808821974
