design_id,re_style,period_nm,width_nm,gap_nm,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_coverage,bottom_coverage,sidewall_coverage,re_overlap,score
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,1,664.3191267476953,11.809861229947636,451.2777758901701,28.12561103864219,18,0.6493506493506493,0.46296296296296297,0.5,nan,26.481368024490255
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,2,664.3013500043486,11.823178076165695,451.2898521100966,28.093180434434608,18,0.6493506493506493,0.46296296296296297,0.5,nan,26.49544847590524
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,3,672.921484018261,1.6809904301645993e-11,445.5088225298281,20015625072665.34,18,0.6493506493506493,0.46296296296296297,0.5,nan,5.49117747017192
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,4,673.4057683528831,6.257738859695198,445.18843183253,53.80583813509304,18,0.6493506493506493,0.46296296296296297,0.5,nan,30.88825056426195
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,5,654.9190860794492,7.078317305143254,457.7549568674988,46.26234300089735,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.09404637048385
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,6,654.9172451531979,7.06654446464198,457.7562435844436,46.33928566006544,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.09244624576313
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,7,654.4189223783133,5.941769261524528,458.10481290865374,55.06936516501515,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.141172628653436
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,8,654.4123641661541,5.94738804336191,458.10940381909296,55.016787150501045,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.14742291897496
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,9,653.6905123360955,3.9953465316574777,458.61528099686024,81.80648501406843,18,0.6493506493506493,0.46296296296296297,0.5,nan,31.96413006607763
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,10,653.5151246796236,4.722217570535698,458.7383622482631,69.1957872459366,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.37804362948441
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,11,653.5109147227422,4.721369988068234,458.74131746856835,69.20776346423644,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.38069820978393
fine_P294.000_G140.000,particulate,294.0,154.0,140.0,0.0,12,652.8223232527972,3.74101360114006,459.22519393367793,87.25206492885404,18,0.6493506493506493,0.46296296296296297,0.5,nan,32.462091078185956
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,1,664.3191299747511,11.809863408351045,451.27777369800305,28.125605987322203,18,0.6711409395973155,0.4424778761061947,0.5,nan,26.48136614431791
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,2,664.3013517602271,11.82317954898523,451.28985091724917,28.09317700910849,18,0.6711409395973155,0.4424778761061947,0.5,nan,26.49544749486726
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,3,673.5867099031985,6.380795121443299,445.0688435392131,52.78234899280367,18,0.6711409395973155,0.4424778761061947,0.5,nan,31.041201605245302
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,4,654.9190854113299,7.0783121800741355,457.75495733448,46.262376450064295,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.09404558142985
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,5,654.9172437132305,7.066535562820702,457.7562445909128,46.33934393247513,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.09244506770402
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,6,654.4221061679626,3.7784606326134216,458.10258421046655,86.59903725334344,18,0.6711409395973155,0.4424778761061947,0.5,nan,31.352531955001528
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,7,654.4189223326723,5.941770250301238,458.10481294060327,55.069355997019095,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.141172949809885
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,8,654.4123641202477,5.947388582064849,458.1094038512289,55.01678216332764,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.147423108582956
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,9,653.5151255748552,4.722212493547883,458.7383616198506,69.19586173512678,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.37804113100273
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,10,653.5109153452948,4.7213670260839775,458.74131703155865,69.20780694816406,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.380696681288356
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,11,652.8229540844515,3.7430807351318007,459.224750178159,87.20396383080745,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.46260527371673
fine_P294.000_G145.000,particulate,294.0,149.0,145.0,0.0,12,652.8223233167394,3.741013668474238,459.22519388869813,87.25206336695786,18,0.6711409395973155,0.4424778761061947,0.5,nan,32.462091064303316
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,1,664.3191310194776,11.809864225407233,451.27777298831126,28.125604085705323,20,0.6944444444444444,0.847457627118644,0.5,nan,26.481365552079485
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,2,664.3013541249603,11.823181158669396,451.2898493107794,28.093173284326216,20,0.6944444444444444,0.847457627118644,0.5,nan,26.49544611872424
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,3,673.4516057782466,6.373178481568191,445.15813078143486,52.834830197046074,20,0.6944444444444444,0.847457627118644,0.5,nan,30.950187954539103
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,4,654.9190844634867,7.078305904078272,457.754957996974,46.26241740175041,20,0.6944444444444444,0.847457627118644,0.5,nan,32.094044706165946
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,5,654.9172432500064,7.066532731074735,457.7562449146846,46.33936246909603,20,0.6944444444444444,0.847457627118644,0.5,nan,32.09244469657169
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,6,654.8423549069819,3.541164233841779,457.80859431822256,92.46144935172195,20,0.6944444444444444,0.847457627118644,0.5,nan,30.944751530989226
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,7,654.4189223098349,5.941770577899979,458.1048129565898,55.06935295885561,20,0.6944444444444444,0.847457627118644,0.5,nan,32.14117306163611
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,8,654.4123640857958,5.947389302152129,458.1094038753463,55.016775499208485,20,0.6944444444444444,0.847457627118644,0.5,nan,32.14742334312274
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,9,653.5151259591133,4.722210769147847,458.73836135011857,69.19588704392416,20,0.6944444444444444,0.847457627118644,0.5,nan,32.37804022588767
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,10,653.510915931349,4.721363477507061,458.7413166201696,69.20785902681772,20,0.6944444444444444,0.847457627118644,0.5,nan,32.380694962678945
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,11,652.8229493536337,3.743078864353382,459.224753506027,87.2040067831177,20,0.6944444444444444,0.847457627118644,0.5,nan,32.462607745938
fine_P294.000_G150.000,particulate,294.0,144.0,150.0,0.0,12,652.8223294826032,3.7410091098126155,459.22518955134643,87.25217051333279,20,0.6944444444444444,0.847457627118644,0.5,nan,32.46208459368169
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,1,664.319131212651,11.809864368437557,451.27777285708686,28.12560375325209,20,0.7194244604316546,0.8130081300813008,0.5,nan,26.481365441389062
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,2,664.3013531086162,11.823180423959608,451.28985000122765,28.09317498709625,20,0.7194244604316546,0.8130081300813008,0.5,nan,26.495446703879484
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,3,673.6523148111739,6.506739582314827,445.0254996659997,51.76573507276562,20,0.7194244604316546,0.8130081300813008,0.5,nan,31.118330792532486
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,4,655.9909743908432,2.697306848788101,457.00698592444644,121.60110272318104,20,0.7194244604316546,0.8130081300813008,0.5,nan,29.66723587126467
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,5,654.9190848786293,7.0783086174639065,457.7549577068105,46.26239969692653,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.09404508082797
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,6,654.9172431893892,7.066532279057945,457.75624495705324,46.339365428944,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.092444627981045
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,7,654.4189223008059,5.941770638196087,458.1048129629103,55.06935239926111,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.141173085609154
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,8,654.4123641038901,5.947388996958906,458.1094038626797,55.01677832394287,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.147423241263965
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,9,653.515126060992,4.722210530420851,458.7383612786043,69.19589055284557,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.37804006628119
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,10,653.5109157303789,4.7213650509992355,458.7413167612434,69.20783594058979,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.38069568323742
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,11,652.8229524971416,3.7430778181237696,459.22475129474344,87.20403157746415,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.46260504073004
fine_P294.000_G155.000,particulate,294.0,139.0,155.0,0.0,12,652.8223230678446,3.7410144488588575,459.2251940637821,87.25204513270172,20,0.7194244604316546,0.8130081300813008,0.5,nan,32.462091602429155
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,1,664.3191301798114,11.809863497778414,451.2777735587038,28.12560578302951,20,0.746268656716418,0.78125,0.5,nan,26.481366017636816
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,2,664.3013514348631,11.823179374434318,451.2898511382836,28.093177410101113,20,0.746268656716418,0.78125,0.5,nan,26.495447691105802
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,3,658.5790460265192,1.486944685018149,455.2110484060681,221.45378125430435,20,0.746268656716418,0.78125,0.5,nan,26.829916005559962
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,4,673.857651511604,6.650036124748699,444.8898922903118,50.66571360445569,20,0.746268656716418,0.78125,0.5,nan,31.291251054173433
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,5,654.919085549997,7.078313007198269,457.7549572375588,46.262371053948804,20,0.746268656716418,0.78125,0.5,nan,32.09404568713579
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,6,654.9172436143834,7.066534962392605,457.75624466000227,46.339347862834316,20,0.746268656716418,0.78125,0.5,nan,32.092444989451465
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,7,654.4189223250264,5.941770326353051,458.10481294595553,55.06935529151433,20,0.746268656716418,0.78125,0.5,nan,32.14117297741748
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,8,654.4123641199005,5.947388484673138,458.10940385147194,55.016783064228086,20,0.746268656716418,0.78125,0.5,nan,32.14742308037971
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,9,653.5151257209934,4.72221211363826,458.7383615172681,69.19586731751957,20,0.746268656716418,0.78125,0.5,nan,32.37804088827302
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,10,653.510915290157,4.721367518555166,458.74131707026345,69.2077997234734,20,0.746268656716418,0.78125,0.5,nan,32.38069690133937
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,11,652.822950733453,3.7430787644785095,459.2247525354007,87.20400929425875,20,0.746268656716418,0.78125,0.5,nan,32.46260672528761
fine_P294.000_G160.000,particulate,294.0,134.0,160.0,0.0,12,652.82232570931,3.741017919063788,459.2251922056541,87.2519645498895,20,0.746268656716418,0.78125,0.5,nan,32.46209134869615
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,1,664.3191291199097,11.809862788973607,451.2777742787042,28.125607426199636,20,0.8064516129032258,0.7246376811594203,0.5,nan,26.481366636146824
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,2,664.301352464349,11.823180073620417,451.2898504389074,28.093175792294726,20,0.8064516129032258,0.7246376811594203,0.5,nan,26.495447091768767
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,3,670.7288883136708,5.367764266856595,446.96517955821224,62.477491090201596,20,0.8064516129032258,0.7246376811594203,0.5,nan,28.851926116797237
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,4,674.2992912976731,7.000878877679648,444.5985067299366,48.15818864167816,20,0.8064516129032258,0.7246376811594203,0.5,nan,31.67081269574521
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,5,654.9863086910267,1.5048244748730797e-11,457.7079765211085,21762880642483.895,20,0.8064516129032258,0.7246376811594203,0.5,nan,6.707976521108492
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,6,654.9190851449483,7.078310345240285,457.75495752066706,46.26238842334314,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.094045318013684
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,7,654.9172440891131,7.066537980100534,457.7562443281886,46.339328107580315,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.092445398226516
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,8,654.4189223463309,5.9417700182769275,458.104812931042,55.06935814861006,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.14117287237607
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,9,654.4123641015567,5.947388791456844,458.10940386431315,55.01678022475936,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.14742318287834
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,10,653.5151253427833,4.722213882770855,458.7383617827546,69.19584135389904,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.378041805582214
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,11,653.5109155773744,4.721365925481127,458.7413168686471,69.20782310585034,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.38069611280448
fine_P294.000_G170.000,particulate,294.0,124.0,170.0,0.0,12,652.822322808014,3.7410147871763164,459.2251942465589,87.25203720736403,20,0.8064516129032258,0.7246376811594203,0.5,nan,32.46209194299847
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,1,664.9708532994148,16.429282860597727,450.8354862660623,20.237366991051427,19,0.7440476190476191,0.5102040816326531,0.5,nan,26.939897704358042
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,2,664.9715959281741,16.42818865364649,450.8349827808008,20.238737512323777,19,0.7440476190476191,0.5102040816326531,0.5,nan,26.94028354789815
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,3,660.3556743856641,12.524701717437022,453.9863434639221,26.362131781003214,19,0.7440476190476191,0.5102040816326531,0.5,nan,29.30242135718534
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,4,660.3410171797293,12.540293463261593,453.99642033504574,26.3287704994418,19,0.7440476190476191,0.5102040816326531,0.5,nan,29.31469801943807
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,5,669.8524396226633,13.804409376004516,447.5499979799686,24.262263649868018,19,0.7440476190476191,0.5102040816326531,0.5,nan,29.910276749031265
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,6,669.8655430774926,13.800304549114248,447.54124331085177,24.269955083001662,19,0.7440476190476191,0.5102040816326531,0.5,nan,29.918480798855114
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,7,672.4282841787966,4.922642055354276,445.8355858217976,68.29953068062379,19,0.7440476190476191,0.5102040816326531,0.5,nan,29.826743300431776
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,8,655.7371443437662,11.99300419681852,457.1838892854232,27.338318805796753,19,0.7440476190476191,0.5102040816326531,0.5,nan,32.43680207051139
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,9,655.7368438904757,11.975211980379132,457.1840987633642,27.37892427143971,19,0.7440476190476191,0.5102040816326531,0.5,nan,32.43443324122646
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,10,651.9043891951123,4.275381660648539,459.87182011482565,76.23932094710628,19,0.7440476190476191,0.5102040816326531,0.5,nan,33.34310403703479
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,11,678.2249596068292,8.162092484351845,442.0251035494054,41.54724789673143,19,0.7440476190476191,0.5102040816326531,0.5,nan,34.500727405536296
fine_P298.000_G130.000,particulate,298.0,168.0,130.0,0.0,12,648.7652165110826,1.6812891155351904e-10,462.09699652552007,1929368395109.626,19,0.7440476190476191,0.5102040816326531,0.5,nan,11.096996525520069
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,1,664.9708492104705,16.429283454598178,450.83548903827574,20.237366134929047,19,0.7911392405063291,0.46296296296296297,0.5,nan,26.939895005634224
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,2,664.9715806693716,16.428188664204878,450.8349931259075,20.238737034907196,19,0.7911392405063291,0.46296296296296297,0.5,nan,26.940273243770154
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,3,662.4777973788689,1.2271386390147676e-09,452.5320836202299,269927853429.32083,19,0.7911392405063291,0.46296296296296297,0.5,nan,1.532083620229912
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,4,660.3556703603125,12.524700807705953,453.98634623130147,26.36213353511893,19,0.7911392405063291,0.46296296296296297,0.5,nan,29.302424008974263
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,5,660.3410140325434,12.540291788292631,453.99642249879304,26.328773890613324,19,0.7911392405063291,0.46296296296296297,0.5,nan,29.314699959435156
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,6,669.8524402746626,13.804409516928262,447.5499975443468,24.262263425799805,19,0.7911392405063291,0.46296296296296297,0.5,nan,29.910277200696363
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,7,669.865543454061,13.800304715980682,447.54124305926416,24.269954803184895,19,0.7911392405063291,0.46296296296296297,0.5,nan,29.918481070471252
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,8,672.8989739840055,5.581366253897964,445.5237258351444,60.28084732067711,19,0.7911392405063291,0.46296296296296297,0.5,nan,30.355556771963535
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,9,655.7371446463446,11.993004359916638,457.1838890744637,27.33831844662577,19,0.7911392405063291,0.46296296296296297,0.5,nan,32.43680188237492
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,10,655.7368440776881,11.975212171782506,457.18409863283847,27.3789238416509,19,0.7911392405063291,0.46296296296296297,0.5,nan,32.434433137970586
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,11,653.1049528933366,4.219795915691714,459.02646530528045,77.38584589656381,19,0.7911392405063291,0.46296296296296297,0.5,nan,32.47181916855101
fine_P298.000_G140.000,particulate,298.0,158.0,140.0,0.0,12,678.9769921384835,8.692113440069532,441.53551809728276,39.057071494746396,19,0.7911392405063291,0.46296296296296297,0.5,nan,35.09768319589626
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,1,664.9708683391952,16.429282029288707,450.835476069425,20.237368472759265,18,0.6535947712418301,0.4424778761061947,0.5,nan,26.939907773805352
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,2,664.971562053186,16.428190332059238,450.8350057472411,20.238734413598472,18,0.6535947712418301,0.4424778761061947,0.5,nan,26.94026084743477
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,3,660.3556723677971,12.52470127720508,453.98634485118066,26.362132627052848,18,0.6535947712418301,0.4424778761061947,0.5,nan,29.302422688692026
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,4,660.3410278971298,12.540296802269877,453.9964129666386,26.328763916401233,18,0.6535947712418301,0.4424778761061947,0.5,nan,29.31469108538143
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,5,669.8524398320775,13.804409446488362,447.54999784005224,24.26226353357253,18,0.6535947712418301,0.4424778761061947,0.5,nan,29.910276897274404
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,6,669.8655415059793,13.800304101758998,447.54124436078945,24.26995581280697,18,0.6535947712418301,0.4424778761061947,0.5,nan,29.91847969667994
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,7,670.193240599338,3.6632533911143435e-09,447.32241365475824,91475140953.25365,18,0.6535947712418301,0.4424778761061947,0.5,nan,3.677586345241764
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,8,673.1489427042395,5.7307688835732815,445.3582840012264,58.73111936460731,18,0.6535947712418301,0.4424778761061947,0.5,nan,30.566242885969466
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,9,655.7371444383596,11.993004243701499,457.1838892194721,27.33831870286965,18,0.6535947712418301,0.4424778761061947,0.5,nan,32.43680201110065
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,10,655.7368431329321,11.975211465834585,457.1840992915287,27.378925416213185,18,0.6535947712418301,0.4424778761061947,0.5,nan,32.43443369675569
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,11,653.8133547214451,4.124875760323666,458.5291135995922,79.2524905853337,18,0.6535947712418301,0.4424778761061947,0.5,nan,31.933061922696986
fine_P298.000_G145.000,particulate,298.0,153.0,145.0,0.0,12,679.3858892842287,9.012072520342219,441.26977426017515,37.69309932597114,18,0.6535947712418301,0.4424778761061947,0.5,nan,35.42517834419709
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,1,664.970834242878,16.429282021157565,450.83549918597174,20.237367445105974,20,0.6756756756756757,0.847457627118644,0.5,nan,26.939884745472483
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,2,664.9715516622337,16.428189045849862,450.8350127920614,20.238735681892482,20,0.6756756756756757,0.847457627118644,0.5,nan,26.940253693751348
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,3,660.3556784058595,12.524703836185964,453.98634070008757,26.362127481928216,20,0.6756756756756757,0.847457627118644,0.5,nan,29.302418876645774
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,4,660.3410228352762,12.54029464366649,453.99641644675467,26.328768246636983,20,0.6756756756756757,0.847457627118644,0.5,nan,29.314694279787545
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,5,669.8524390832129,13.804409160516645,447.5499983403928,24.26226400906473,20,0.6756756756756757,0.847457627118644,0.5,nan,29.910276362888617
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,6,669.8655421123124,13.800304341244942,447.5412439556946,24.26995541360224,20,0.6756756756756757,0.847457627118644,0.5,nan,29.91848013034879
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,7,658.9877577881249,16.633581868799578,454.92872129559055,19.808955250468944,20,0.6756756756756757,0.847457627118644,0.5,nan,30.74127501199693
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,8,672.9174840376701,5.654912463680603,445.51147073957964,59.49848811626781,20,0.6756756756756757,0.847457627118644,0.5,nan,30.39050553942915
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,9,655.7371440713173,11.993003934074324,457.18388947537625,27.33831939336932,20,0.6756756756756757,0.847457627118644,0.5,nan,32.43680222312788
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,10,655.7368434369505,11.975211724378372,457.18409907956504,27.378924837798202,20,0.6756756756756757,0.847457627118644,0.5,nan,32.43443352149215
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,11,654.20885689362,4.098729213999474,458.2519096783626,79.80630370251437,20,0.6756756756756757,0.847457627118644,0.5,nan,31.64376089215297
fine_P298.000_G150.000,particulate,298.0,148.0,150.0,0.0,12,676.5062944010656,4.577106008744566e-09,443.1480689553918,73901095267.2496,20,0.6756756756756757,0.847457627118644,0.5,nan,7.851931044608193
fine_P298.000_G155.000,particulate,298.0,143.0,155.0,0.0,1,664.9708451847623,16.42928261327774,450.8354917676167,20.237367048739834,20,0.6993006993006993,0.8130081300813008,0.5,nan,26.939892197851638
fine_P298.000_G155.000,particulate,298.0,143.0,155.0,0.0,2,664.971519473788,16.428189489566098,450.83503461506865,20.2387341555844,20,0.6993006993006993,0.8130081300813008,0.5,nan,26.94023200175368
fine_P298.000_G155.000,particulate,298.0,143.0,155.0,0.0,3,660.3556692249466,12.524700384356814,453.9863470118514,26.362134380864,20,0.6993006993006993,0.8130081300813008,0.5,nan,29.3024247337924
