x_nm,y_nm,abs_ez,abs_ez_squared
-160.64999999999998,800.0000000000001,8.678799674598586e-06,7.532156379181251e-11
-149.17499999999995,800.0,8.679040725660923e-06,7.532574791768087e-11
-137.7,800.0,8.681862399093354e-06,7.537473471679102e-11
-195.07500000000002,640.0000000000001,2.1272100493683403e-07,4.525022594133657e-14
-183.6,639.9999999999999,2.1276875956695858e-07,4.527054504766223e-14
-172.12500000000003,639.9999999999999,2.1268625258675602e-07,4.523544203939738e-14
-195.075,666.6666666666667,4.516237949915248e-07,2.0396405220254684e-13
-183.60000000000002,666.6666666666666,4.516509220965029e-07,2.0398855543062133e-13
-172.12500000000006,666.6666666666665,4.517653721039025e-07,2.0409195143217746e-13
-195.07499999999996,693.3333333333334,7.121160662625264e-07,5.071092918292149e-13
-183.6,693.3333333333333,7.121160246821293e-07,5.071092326090791e-13
-172.12500000000003,693.3333333333331,7.120972025507664e-07,5.070824258806272e-13
-229.5,560.0,3.321018527657609e-08,1.1029164061045114e-15
-218.025,560.0,3.3205575506027654e-08,1.1026102446865037e-15
-206.54999999999998,560.0,3.3206373233156165e-08,1.1026632232996701e-15
-229.50000000000003,586.6666666666667,7.054175802014215e-08,4.976139624572289e-15
-218.025,586.6666666666667,7.056972372606507e-08,4.98008590677315e-15
-206.54999999999998,586.6666666666667,7.06170222146011e-08,4.9867638264574646e-15
-229.5,613.3333333333335,1.1130608898175749e-07,1.2389045444414915e-14
-218.025,613.3333333333335,1.1134723379497499e-07,1.239820647379282e-14
-206.54999999999998,613.3333333333335,1.1138941261169095e-07,1.2407601241977534e-14
-275.4,480.0,5.357162715382475e-09,2.869919235908413e-17
-263.92499999999995,480.0,5.358873517438236e-09,2.871752537590085e-17
-252.45,480.0,5.354764325041892e-09,2.8673500976741353e-17
-240.97499999999997,480.0,5.3448408582748615e-09,2.856732380028436e-17
-275.4,506.6666666666667,1.1205141286101014e-08,1.2555519124148547e-16
-263.925,506.6666666666667,1.1207177160796858e-08,1.2560081991348672e-16
-252.45,506.6666666666667,1.1195352866914108e-08,1.2533592581472194e-16
-240.97500000000002,506.6666666666667,1.116965229382551e-08,1.2476113236496148e-16
-275.4,533.3333333333333,1.7513029247775655e-08,3.067061934334455e-16
-263.925,533.3333333333333,1.749905048940379e-08,3.062167680307031e-16
-252.45,533.3333333333333,1.7482896125032798e-08,3.056516569186868e-16
-240.97499999999997,533.3333333333333,1.7464574738658256e-08,3.050113708021801e-16
68.84999999999997,720.0,1.358075146965281e-06,1.8443681048047697e-12
80.32499999999993,720.0,1.3575805548874943e-06,1.843024963008637e-12
91.79999999999991,719.9999999999998,1.3574742139903637e-06,1.8427362416487556e-12
68.84999999999995,746.6666666666667,2.8825229687226265e-06,8.308938665213504e-12
80.32499999999993,746.6666666666667,2.8830959057717434e-06,8.312242001877789e-12
91.79999999999993,746.6666666666667,2.88292268894513e-06,8.31124323043462e-12
68.84999999999994,773.3333333333334,4.545464212283397e-06,2.0661244905149123e-11
80.32499999999992,773.3333333333334,4.5448778815324e-06,2.0655914958042437e-11
91.79999999999993,773.3333333333334,4.544640732194042e-06,2.0653759384717198e-11
68.84999999999992,800.0,8.674116888968775e-06,7.524030380349334e-11
80.32499999999992,800.0000000000001,8.670855645437533e-06,7.518373762401593e-11
91.79999999999991,800.0,8.670485694544423e-06,7.517732217929949e-11
103.27499999999985,639.9999999999999,2.1259957968188277e-07,4.519858128091322e-14
114.74999999999987,639.9999999999999,2.12737487011986e-07,4.525723838017491e-14
126.22499999999988,640.0,2.1275132092543788e-07,4.5263124555518664e-14
103.27499999999988,666.6666666666665,4.5150404891943934e-07,2.0385590619064748e-13
114.74999999999987,666.6666666666665,4.514113110638461e-07,2.0377217175638043e-13
126.22499999999988,666.6666666666666,4.5140087446626355e-07,2.0376274946890741e-13
103.27499999999989,693.3333333333331,7.115321347771052e-07,5.062779788204645e-13
114.74999999999987,693.3333333333331,7.114879654377921e-07,5.062151249628088e-13
126.22499999999988,693.3333333333334,7.114456286506674e-07,5.061548825261434e-13
137.69999999999987,559.9999999999999,3.3311425266488635e-08,1.1096510532848574e-15
149.1749999999999,559.9999999999999,3.333002546539845e-08,1.110890597524109e-15
160.6499999999999,559.9999999999999,3.334335810066241e-08,1.1117795294290096e-15
137.6999999999999,586.6666666666666,7.082058538559146e-08,5.0155553143578505e-15
149.17499999999993,586.6666666666665,7.081934847357758e-08,5.015380118222015e-15
160.64999999999992,586.6666666666665,7.082313338313091e-08,5.015916222204752e-15
137.6999999999999,613.3333333333334,1.1159910932232397e-07,1.2454361201536015e-14
149.17499999999993,613.3333333333334,1.1161223304169204e-07,1.2457290564552972e-14
160.64999999999992,613.3333333333333,1.1160422022384615e-07,1.245550197177275e-14
172.12499999999994,480.0,5.083027007161782e-09,2.5837163555536065e-17
183.59999999999997,480.0,5.101816265686069e-09,2.6028529208818948e-17
