"period_nm","fill","gap_nm","remaining_air_gap_nm","kx_norm","mode_index","freq_thz_real","freq_thz_imag","wavelength_nm","q_value","score"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","3","312.99079326744186","0.2656007465103197","957.8315543097644","589.2129396844163","84.4657229322256"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","4","313.40737701990616","1.0077119590808492","956.5583964571407","155.50444459633596","91.52417547829327"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","5","313.40743011861764","1.007850950355987","956.5582343932795","155.48302554455984","91.52493577693255"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","6","314.09050152376176","2.390703978781388","954.4779499717533","65.6899608465668","97.34705999810997"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","7","314.09067645463267","2.3908707095766","954.4774183811281","65.6854164460978","97.3478920419995"
"540.0","0.78","118.79999999999998","86.79999999999998","0.0","8","315.06936199167365","4.029776747096434","951.5125688670504","39.09265720721252","102.56647921982474"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","1","309.55439159174375","0.2685421792072884","968.4645611339985","576.3608393018922","73.92849421489535"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","2","309.5543930191221","0.26854545104455774","968.4645566683364","576.3538198376707","73.92855157334495"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","3","309.97560594643863","1.017711472659781","967.1485505598199","152.29051370341725","81.02472092386307"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","4","309.9756360896934","1.0177601924421664","967.1484565104759","152.28323842470758","81.02502245092813"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","5","310.66673525897045","2.417107726566251","964.9969693410989","64.2641475686945","86.92334314670416"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","6","310.6668175557521","2.4170579345134335","964.9967137098555","64.26548845182955","86.92350816255882"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","7","311.655859633453","4.069808053073451","961.9342898047677","38.288766395026386","92.23499645248235"
"546.0","0.68","174.71999999999997","142.71999999999997","0.0","8","311.65610708875334","4.0695195057682465","961.9335260278572","38.2915116449256","92.23544885761052"
"546.0","0.7","163.8","131.8","0.0","1","309.55439159756247","0.26854203358467954","968.464561115794","576.3611518566058","73.92849187796492"
"546.0","0.7","163.8","131.8","0.0","2","309.5543930305244","0.2685453200738468","968.4645566326632","576.3541009491445","73.92854949078578"
"546.0","0.7","163.8","131.8","0.0","3","309.9756061006741","1.017714067926102","967.1485500785927","152.29012542409993","81.02473247786004"
"546.0","0.7","163.8","131.8","0.0","4","309.9756358488921","1.0177639667718519","967.1484572617952","152.28267357119853","81.0250378086185"
"546.0","0.7","163.8","131.8","0.0","5","310.66673530207055","2.4171064255807364","964.9969692072209","64.26418216720214","86.92334094242976"
"546.0","0.7","163.8","131.8","0.0","6","310.6668176257887","2.4170568055667325","964.9967134923069","64.26551848311773","86.92350635064808"
"546.0","0.7","163.8","131.8","0.0","7","311.6558607954406","4.069820002123122","961.9342862182615","38.288654121417856","92.23501277376292"
"546.0","0.7","163.8","131.8","0.0","8","312.34316100406414","9.044733069726581e-10","959.8175834434203","172665770562.92618","20.18241655657971"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","1","309.55439160596285","0.26854206460268415","968.4645610895127","576.3610852995371","73.92849240576113"
"546.0","0.72","152.88000000000002","120.88000000000002","0.0","2","309.5543930183416","0.26854534964950283","968.4645566707779","576.3540374509604","73.92854993114273"
