path_index,segment,s_norm,kx_norm,ky_norm,mode_index,wavelength_nm,freq_thz_real,freq_thz_imag,q_value,period_nm,radius_nm,axis_gap_nm
5,G-X,0.35,0.35,0.0,6,998.9627826194958,300.1037308055457,7.392927395242346,20.29667780848726,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,7,1000.2680214133882,299.71212873164774,3.006522471589713,49.84365351727664,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,8,1003.4810983954628,298.75247125168517,0.8242377079956323,181.22955814420726,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,9,1005.5306875146981,298.1435193598881,3.0199822945821353,49.36179922226021,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,10,1005.544256555931,298.13949614392214,3.0203145942444576,49.35570233512426,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,11,1008.7954519401962,297.17863757555125,0.8284675343380781,179.35442564625572,616.0,243.0,130.0
5,G-X,0.35,0.35,0.0,12,1008.8214705598169,297.170973010357,0.8286714902660093,179.3056576104501,616.0,243.0,130.0
6,X,0.5,0.5,0.0,1,973.9296604442501,307.81736112570195,8.614691007069242,17.86583876735138,616.0,243.0,130.0
6,X,0.5,0.5,0.0,2,970.0080756423351,309.06181662609225,0.7957908892342719,194.18531979140812,616.0,243.0,130.0
6,X,0.5,0.5,0.0,3,967.2183396164872,309.95323984331293,2.917551543380792,53.11872562226377,616.0,243.0,130.0
6,X,0.5,0.5,0.0,4,961.2649551424491,311.8728675129678,7.1069608695346265,21.941366586797436,616.0,243.0,130.0
6,X,0.5,0.5,0.0,5,1002.5874644478771,299.0187575954733,12.046305827013281,12.411222240636528,616.0,243.0,130.0
6,X,0.5,0.5,0.0,6,1002.5998814764065,299.0150542991609,12.047618861636526,12.40971588382998,616.0,243.0,130.0
6,X,0.5,0.5,0.0,7,1011.5249991811235,296.3767165840646,7.486511348802533,19.794047105229463,616.0,243.0,130.0
6,X,0.5,0.5,0.0,8,1011.54900529152,296.3696829632118,7.488065975667355,19.789467929788014,616.0,243.0,130.0
6,X,0.5,0.5,0.0,9,1018.3396443073956,294.39338797803373,3.054197739535348,48.1948801427018,616.0,243.0,130.0
6,X,0.5,0.5,0.0,10,1018.3536529052487,294.38933826645166,3.054557325992302,48.188543682154744,616.0,243.0,130.0
6,X,0.5,0.5,0.0,11,1021.7752397295177,293.4035258863392,0.8394223612174996,174.7651357897985,616.0,243.0,130.0
6,X,0.5,0.5,0.0,12,1021.8008894927276,293.3961607224982,0.839622742326077,174.7190410241142,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,1,981.9312277598785,305.3090170927034,11.826936577373663,12.90735834657285,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,2,972.6792419469538,308.213072790495,8.638463290145058,17.839577621526217,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,3,969.7677395954892,309.1384109405927,0.7955805500554644,194.28479675567792,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,4,990.2500536825072,302.74419767526626,7.326745256168377,20.66021044067189,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,5,966.9812774367244,310.02922703394046,2.916890761704675,53.14378431723557,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,6,996.6836654219208,300.7899782054625,2.9965640920328953,50.18914479506493,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,7,961.0312758527898,311.9487008723762,7.10513640941101,21.952337217564807,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,8,999.8426568307889,299.83963571853906,0.8210539924071395,182.59434732147085,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,9,942.2258862603727,318.17472049070403,0.7718284073363082,206.11752396414843,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,10,941.4563828515701,318.43478196192257,3.973385755373183,40.070962343802805,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,11,939.7769505869684,319.0038421486661,2.8425060139947314,56.1131340757222,616.0,243.0,130.0
7,X-M,0.6,0.5,0.1,12,1029.327847982701,291.2507016958102,2.125832723031333,68.50273272689608,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,1,978.7558212276784,306.29954018966924,0.7848744366357162,195.12645965550286,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,2,970.6077255255508,308.8708755513693,2.043653884929,75.56829408080029,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,3,968.5233741003668,309.5355940980449,0.7946654257381124,194.75843799957553,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,4,968.5082082701409,309.54044110319035,0.7944536160433714,194.81341317621474,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,5,968.490051575465,309.54624418941705,0.7941715686416582,194.88625406148785,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,6,966.5505934685094,310.1673725367873,8.627476852155747,17.97555518559785,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,7,965.755992245713,310.42257092589193,2.9146982367467986,53.251236613839986,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,8,965.7427637526156,310.4268230134984,2.9134759768212737,53.27430627250053,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,9,965.7202428764083,310.434062257062,2.911587968896033,53.3100949676556,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,10,959.820162817398,312.34232162825936,7.097044654129171,22.005097674461844,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,11,959.8065324610232,312.3467572483669,7.095412165589998,22.010473102826058,616.0,243.0,130.0
8,X-M,0.75,0.5,0.25,12,959.7902919812914,312.3520424249547,7.093111177791577,22.017985803107397,616.0,243.0,130.0
9,M,1.0,0.5,0.5,1,971.7072927479883,308.52136259283077,5.4769673612093195,28.165346098092225,616.0,243.0,130.0
9,M,1.0,0.5,0.5,2,964.0656724578254,310.9668423684227,0.7906843483470555,196.64411153357614,616.0,243.0,130.0
9,M,1.0,0.5,0.5,3,964.0370260616309,310.9760827597448,0.7904269920622577,196.71398236818493,616.0,243.0,130.0
9,M,1.0,0.5,0.5,4,998.1568364986322,300.3460448676803,1.8092574596411592,83.0025719300474,616.0,243.0,130.0
9,M,1.0,0.5,0.5,5,961.3568180837251,311.84306634198225,2.9020257291594116,53.72851508665111,616.0,243.0,130.0
9,M,1.0,0.5,0.5,6,961.332332300485,311.8510091953232,2.9005502012209945,53.757216314347644,616.0,243.0,130.0
9,M,1.0,0.5,0.5,7,1004.831677705628,298.35092249930653,7.436418158006247,20.06012277416742,616.0,243.0,130.0
9,M,1.0,0.5,0.5,8,1004.8471401790689,298.3463315092636,7.438888463136375,20.053152630781295,616.0,243.0,130.0
9,M,1.0,0.5,0.5,9,1011.5095933975502,296.3812305457528,3.0355766132133857,48.81794602970192,616.0,243.0,130.0
9,M,1.0,0.5,0.5,10,1011.5259390010389,296.37644121718574,3.037242242947634,48.79038573649518,616.0,243.0,130.0
9,M,1.0,0.5,0.5,11,1014.871806361756,295.39933627157785,0.8336728613925873,177.16741779151576,616.0,243.0,130.0
9,M,1.0,0.5,0.5,12,1014.8885233943514,295.3944705151728,0.833968595716146,177.10167507057716,616.0,243.0,130.0
