x_nm,y_nm,abs_ez_squared,in_rare_earth_mask
248.95588235294105,693.3333333333334,4.815289679708076e-13,False
260.020588235294,693.3333333333334,4.820641770585733e-13,False
271.085294117647,693.3333333333334,4.825963367967908e-13,False
282.1499999999999,693.3333333333334,4.831254323220768e-13,False
182.5676470588234,720.0,1.7465619149239404e-12,False
193.63235294117638,720.0000000000001,1.746533637118663e-12,False
204.69705882352932,720.0,1.7474864692757997e-12,False
182.56764705882344,746.6666666666667,7.878304754356831e-12,False
193.6323529411764,746.6666666666669,7.88439946627537e-12,False
204.69705882352935,746.6666666666667,7.887805522370131e-12,False
182.56764705882344,773.3333333333334,1.960002428874916e-11,False
193.6323529411764,773.3333333333334,1.9604350772284386e-11,False
204.69705882352935,773.3333333333334,1.9612143255882355e-11,False
182.56764705882347,800.0,7.1402718709434e-11,False
193.6323529411764,800.0000000000001,7.138787604372914e-11,False
204.69705882352935,800.0,7.141455829277263e-11,False
215.7617647058823,639.9999999999999,4.279858135476672e-14,False
226.82647058823522,639.9999999999999,4.2889734639962404e-14,False
237.89117647058814,639.9999999999999,4.2958648904597053e-14,False
215.7617647058823,666.6666666666666,1.9319363898589713e-13,False
226.82647058823522,666.6666666666666,1.933677137008754e-13,False
237.89117647058814,666.6666666666666,1.9359074403345641e-13,False
215.76176470588229,693.3333333333334,4.801458265992057e-13,False
226.82647058823522,693.3333333333334,4.805655992718819e-13,False
237.89117647058814,693.3333333333334,4.810266343731341e-13,False
248.95588235294105,559.9999999999999,1.0582944096660147e-15,False
260.020588235294,560.0,1.0593950729266705e-15,False
271.085294117647,560.0,1.060070269819059e-15,False
282.1499999999999,560.0,1.060315732527856e-15,False
248.95588235294105,586.6666666666665,4.76739143033417e-15,False
260.020588235294,586.6666666666666,4.7735765004432945e-15,False
271.085294117647,586.6666666666666,4.78074556194427e-15,False
282.1499999999999,586.6666666666666,4.788903865938004e-15,False
248.95588235294105,613.3333333333331,1.183769785734755e-14,False
260.020588235294,613.3333333333333,1.1859475908767584e-14,False
271.085294117647,613.3333333333333,1.1876798434127058e-14,False
282.1499999999999,613.3333333333333,1.1889654990781194e-14,False
149.37352941176474,719.9999999999998,1.7455710046936647e-12,False
160.43823529411765,719.9999999999999,1.7448366883287004e-12,False
171.5029411764705,720.0,1.7451669739440496e-12,False
149.37352941176474,746.6666666666665,7.874320345752464e-12,False
160.43823529411767,746.6666666666667,7.878616229798066e-12,False
171.50294117647056,746.6666666666667,7.879944555887692e-12,False
149.37352941176474,773.3333333333331,1.958999419963622e-11,False
160.43823529411765,773.3333333333334,1.958945946296978e-11,False
171.50294117647056,773.3333333333334,1.9592802464923674e-11,False
149.37352941176476,800.0,7.136821307681259e-11,False
160.43823529411767,800.0000000000001,7.133365265335139e-11,False
171.50294117647056,800.0,7.134514938298092e-11,False
182.5676470588235,640.0,4.262882885136197e-14,False
193.63235294117644,640.0,4.2716755250968654e-14,False
204.69705882352937,639.9999999999999,4.277336094374092e-14,False
182.56764705882347,666.6666666666667,1.927140540193327e-13,False
193.6323529411764,666.6666666666667,1.9278599727458369e-13,False
204.69705882352937,666.6666666666666,1.9294581262268689e-13,False
182.56764705882344,693.3333333333334,4.792281273364736e-13,False
193.63235294117638,693.3333333333334,4.794840878439987e-13,False
204.69705882352935,693.3333333333334,4.797899782924644e-13,False
215.76176470588229,560.0,1.0524788833032674e-15,False
226.82647058823522,560.0,1.0545818056865237e-15,False
237.89117647058814,559.9999999999999,1.056521731670571e-15,False
215.7617647058823,586.6666666666666,4.741421965530308e-15,False
226.82647058823522,586.6666666666665,4.7498671495186005e-15,False
237.89117647058814,586.6666666666665,4.7585226150299524e-15,False
215.7617647058823,613.3333333333333,1.1766606506599196e-14,False
226.82647058823522,613.3333333333333,1.1791893690247298e-14,False
237.89117647058814,613.3333333333333,1.1815592261874662e-14,False
248.95588235294105,480.0,2.496655134573531e-17,False
260.020588235294,480.0,2.4803884161973404e-17,False
271.085294117647,480.0,2.4742235589673426e-17,False
282.1499999999999,480.0,2.4781286108476842e-17,False
248.95588235294105,506.6666666666667,1.1527289084726077e-16,False
260.020588235294,506.6666666666667,1.151341968948133e-16,False
271.085294117647,506.6666666666667,1.150024892319324e-16,False
282.1499999999999,506.6666666666667,1.1487754242398623e-16,False
248.95588235294105,533.3333333333333,2.900096446012727e-16,False
260.020588235294,533.3333333333333,2.9001737703703776e-16,False
271.085294117647,533.3333333333334,2.9004363769925656e-16,False
282.1499999999999,533.3333333333333,2.900874697873344e-16,False
116.17941176470595,720.0000000000001,1.7463618630306811e-12,False
127.24411764705889,720.0,1.7450456657580064e-12,False
138.3088235294118,719.9999999999998,1.7447821038398402e-12,False
116.17941176470592,746.6666666666667,7.876603389456903e-12,False
127.24411764705886,746.6666666666669,7.878900459889086e-12,False
138.30882352941182,746.6666666666667,7.878139345397265e-12,False
116.17941176470589,773.3333333333334,1.959445617927155e-11,False
127.24411764705886,773.3333333333334,1.9589006050479442e-11,False
138.30882352941182,773.3333333333334,1.958751889790655e-11,False
116.17941176470588,800.0,7.138311233787331e-11,False
127.24411764705886,800.0000000000001,7.133112854882915e-11,False
138.3088235294118,800.0,7.13261646903439e-11,False
149.37352941176474,640.0,4.254402444204675e-14,False
160.43823529411765,640.0,4.260018975020443e-14,False
171.50294117647056,640.0,4.2628468936728056e-14,False
149.37352941176474,666.6666666666666,1.925147876077728e-13,False
160.43823529411765,666.6666666666666,1.9248226993728072e-13,False
171.50294117647059,666.6666666666666,1.9254866636649826e-13,False
149.37352941176474,693.3333333333331,4.788811119214252e-13,False
160.43823529411765,693.3333333333334,4.789367269361003e-13,False
171.50294117647056,693.3333333333334,4.790523947446585e-13,False
182.5676470588234,560.0000000000001,1.0462649117423696e-15,False
193.63235294117638,560.0000000000001,1.0484890533896761e-15,False
204.69705882352932,560.0,1.0505617382006344e-15,False
182.56764705882347,586.6666666666667,4.713065059094886e-15,False
193.6323529411764,586.6666666666669,4.7202312120092685e-15,False
204.69705882352935,586.6666666666666,4.729679729463885e-15,False
182.56764705882347,613.3333333333334,1.1702532486205155e-14,False
193.63235294117644,613.3333333333335,1.1723340353503725e-14,False
204.69705882352935,613.3333333333333,1.1744697824601901e-14,False
215.7617647058823,480.0000000000001,2.562392073874953e-17,False
226.82647058823522,480.0000000000001,2.5355918744394618e-17,False
237.89117647058814,480.0,2.5137056667683102e-17,False
215.7617647058823,506.6666666666668,1.1621968008350975e-16,False
226.82647058823522,506.6666666666667,1.1591755455119225e-16,False
237.89117647058814,506.6666666666667,1.156021558976199e-16,False
215.76176470588229,533.3333333333334,2.895890191667452e-16,False
226.82647058823522,533.3333333333334,2.8977391325465403e-16,False
237.89117647058814,533.3333333333333,2.899145584217021e-16,False
248.95588235294116,400.0,5.575043342230894e-19,False
260.0205882352941,400.00000000000006,5.610390834228561e-19,False
271.08529411764704,400.0,5.68125550794727e-19,False
282.1499999999999,400.0,5.786292998879559e-19,False
248.95588235294116,426.6666666666667,2.5883746465660935e-18,False
260.02058823529404,426.6666666666667,2.5733833792349816e-18,False
271.08529411764704,426.6666666666667,2.574689661799968e-18,False
282.1499999999999,426.6666666666667,2.59220466156483e-18,False
248.9558823529411,453.3333333333333,6.605690721964233e-18,False
260.02058823529404,453.3333333333333,6.547082269238097e-18,False
271.085294117647,453.3333333333333,6.523193313911159e-18,False
282.1499999999999,453.3333333333333,6.533858793927392e-18,False
82.98529411764703,719.9999999999998,1.7486864777482998e-12,False
94.05,719.9999999999999,1.746885757354641e-12,False
105.11470588235296,720.0,1.7461109991289634e-12,False
82.98529411764704,746.6666666666665,7.88473936397965e-12,False
94.05000000000001,746.6666666666667,7.885172462553698e-12,False
105.11470588235296,746.6666666666667,7.882460066103843e-12,False
82.98529411764704,773.3333333333331,1.961307505401969e-11,False
94.05,773.3333333333334,1.960300871026987e-11,False
105.11470588235295,773.3333333333334,1.9596803093490888e-11,False
82.98529411764706,800.0,7.144647445238826e-11,False
94.05000000000001,800.0000000000001,7.137840051876653e-11,False
105.11470588235294,800.0,7.135729004504027e-11,False
116.1794117647059,639.9999999999999,4.2574547703561045e-14,False
127.24411764705886,639.9999999999999,4.2592890612164054e-14,False
138.3088235294118,639.9999999999999,4.258271393466324e-14,False
116.17941176470592,666.6666666666666,1.926318093845012e-13,False
127.24411764705889,666.6666666666666,1.924904780496301e-13,False
138.30882352941182,666.6666666666666,1.9245147857170515e-13,False
116.17941176470592,693.3333333333334,4.791514639889465e-13,False
127.24411764705886,693.3333333333334,4.790034708509496e-13,False
138.30882352941182,693.3333333333334,4.789133587794836e-13,False
149.37352941176474,560.0000000000001,1.0408616494485943e-15,False
160.43823529411765,560.0000000000001,1.0424731694950237e-15,False
171.5029411764705,560.0000000000001,1.0442744422781584e-15,False
149.37352941176474,586.6666666666667,4.694876274017396e-15,False
160.43823529411767,586.6666666666669,4.6976064753231175e-15,False
171.50294117647056,586.6666666666667,4.7036665970874435e-15,False
149.37352941176474,613.3333333333334,1.166635666960466e-14,False
160.43823529411767,613.3333333333335,1.1675799145575253e-14,False
171.50294117647056,613.3333333333335,1.1687856445056743e-14,False
182.56764705882344,480.0,2.6364487834790902e-17,False
193.63235294117644,480.0,2.6103819715880914e-17,False
204.69705882352935,480.0000000000001,2.5857059797629388e-17,False
182.56764705882347,506.6666666666667,1.1706041400251437e-16,False
193.6323529411764,506.6666666666668,1.168911012866975e-16,False
204.69705882352937,506.6666666666667,1.166106149862233e-16,False
182.5676470588234,533.3333333333334,2.8862907319513095e-16,False
193.63235294117638,533.3333333333334,2.889808887075845e-16,False
204.69705882352935,533.3333333333334,2.893008025061028e-16,False
215.76176470588229,400.0,5.764656578601911e-19,False
226.82647058823525,400.00000000000006,5.65841322875915e-19,False
237.8911764705882,400.0,5.59618160082164e-19,False
215.7617647058823,426.66666666666674,2.720624083173137e-18,False
226.82647058823522,426.66666666666674,2.6632955728173144e-18,False
237.8911764705882,426.6666666666667,2.619318853196294e-18,False
215.7617647058823,453.3333333333334,6.932339603456925e-18,False
226.82647058823522,453.3333333333334,6.80249599792399e-18,False
237.89117647058814,453.33333333333337,6.693767288822716e-18,False
248.95588235294105,319.99999999999994,2.782279768283995e-20,False
260.020588235294,319.99999999999994,3.06898890993637e-20,False
271.085294117647,319.99999999999994,3.2464715022095623e-20,False
282.1499999999999,319.99999999999994,3.307492890891504e-20,False
248.9558823529411,346.6666666666667,8.234393868709347e-20,False
260.02058823529404,346.6666666666667,8.767023483041583e-20,False
271.08529411764704,346.6666666666667,9.175384071291354e-20,False
282.1499999999999,346.6666666666667,9.451683527983356e-20,False
248.95588235294116,373.3333333333333,1.6055824083439894e-19,False
260.02058823529404,373.33333333333337,1.6585761176508319e-19,False
271.085294117647,373.33333333333337,1.7128315772285386e-19,False
282.1499999999999,373.3333333333333,1.7673669317536057e-19,False
49.79117647058831,719.9999999999998,1.7522362426729065e-12,False
60.85588235294122,719.9999999999998,1.7500549483544191e-12,False
71.9205882352941,719.9999999999998,1.7488718665310543e-12,False
49.79117647058831,746.6666666666665,7.897985407648324e-12,False
60.85588235294122,746.6666666666666,7.896866945396248e-12,False
71.92058823529413,746.6666666666666,7.89245085691128e-12,False
49.791176470588304,773.3333333333331,1.96440987194209e-11,False
60.85588235294122,773.3333333333334,1.9630134422754043e-11,False
71.92058823529413,773.3333333333333,1.96197942277373e-11,False
49.791176470588304,800.0,7.155153431956396e-11,False
60.85588235294122,800.0000000000001,7.147005349813371e-11,False
71.92058823529413,800.0,7.143505003221596e-11,False
82.98529411764703,639.9999999999999,4.2705571530485676e-14,False
94.04999999999998,639.9999999999999,4.26939534844709e-14,False
105.11470588235294,639.9999999999999,4.265026272530129e-14,False
82.98529411764703,666.6666666666665,1.9304084317186622e-13,False
94.05,666.6666666666665,1.92808987349894e-13,False
105.11470588235296,666.6666666666666,1.9267268196286173e-13,False
82.98529411764703,693.3333333333331,4.799577120477212e-13,False
94.05,693.3333333333333,4.796462016799251e-13,False
105.11470588235296,693.3333333333334,4.793774605196668e-13,False
116.1794117647059,560.0,1.038975550313758e-15,False
127.24411764705886,560.0000000000001,1.0391920771845592e-15,False
138.3088235294118,560.0000000000001,1.0398205303647558e-15,False
116.1794117647059,586.6666666666665,4.693582586990942e-15,False
127.24411764705889,586.6666666666667,4.690099482173831e-15,False
138.30882352941182,586.6666666666667,4.6905313555652566e-15,False
116.17941176470589,613.3333333333333,1.1672472417404684e-14,False
127.24411764705886,613.3333333333333,1.1667002075931692e-14,False
138.3088235294118,613.3333333333334,1.16649637651668e-14,False
149.3735294117647,480.0,2.6765567723289635e-17,False
160.43823529411765,480.0,2.6658389152530648e-17,False
171.50294117647053,480.0,2.652455658434269e-17,False
149.37352941176474,506.6666666666667,1.172735612567431e-16,False
160.43823529411765,506.6666666666667,1.173639772217514e-16,False
171.50294117647053,506.6666666666667,1.1729256755971784e-16,False
149.37352941176474,533.3333333333334,2.8730647403803237e-16,False
160.43823529411765,533.3333333333334,2.877393641598876e-16,False
171.50294117647053,533.3333333333334,2.8817983851775423e-16,False
182.56764705882347,400.0,6.291692298940644e-19,False
193.6323529411764,400.00000000000006,6.091890349907574e-19,False
204.69705882352935,400.0,5.91609698206587e-19,False
182.56764705882347,426.6666666666667,2.9259972063437282e-18,False
193.63235294117644,426.6666666666667,2.85592968776412e-18,False
204.69705882352935,426.66666666666674,2.78742782528389e-18,False
182.56764705882347,453.3333333333333,7.33850918735189e-18,False
193.6323529411764,453.3333333333333,7.20581099970374e-18,False
204.69705882352935,453.33333333333337,7.07039757139443e-18,False
215.76176470588214,319.99999999999994,1.6486135109757593e-20,False
226.8264705882351,319.99999999999994,2.0410515565325804e-20,False
237.89117647058808,319.99999999999994,2.4236471563630184e-20,False
215.7617647058822,346.6666666666667,6.417892551936154e-20,False
226.8264705882352,346.6666666666667,7.006567708166385e-20,False
237.8911764705881,346.6666666666667,7.617817884964666e-20,False
215.76176470588223,373.3333333333333,1.5170678495520785e-19,False
226.8264705882352,373.33333333333337,1.5312743254309362e-19,False
237.89117647058814,373.33333333333337,1.56150763482244e-19,False
248.9558823529411,240.0,2.730903191272829e-21,False
260.02058823529404,240.0,3.074158736630906e-21,False
271.085294117647,240.0,3.2022460107106127e-21,False
282.1499999999999,240.0,3.0797570653658515e-21,False
248.9558823529411,266.66666666666663,6.800918358583093e-21,False
260.020588235294,266.6666666666667,7.524042270357134e-21,False
271.085294117647,266.66666666666663,7.825250823401375e-21,False
282.1499999999999,266.6666666666667,7.660178744635479e-21,False
248.95588235294105,293.33333333333326,1.2289904361170029e-20,False
260.020588235294,293.33333333333326,1.3756845522825692e-20,False
271.085294117647,293.33333333333326,1.4548366301696145e-20,False
282.1499999999999,293.3333333333333,1.460833511765325e-20,False
-282.1499999999999,720.0,1.7595774410823193e-12,False
-271.08529411764704,720.0000000000001,1.7597529502216763e-12,False
-260.0205882352941,720.0,1.76103612542523e-12,False
-248.9558823529412,720.0,1.76342736338282e-12,False
-282.1499999999999,746.6666666666667,7.920251198598599e-12,False
-271.08529411764704,746.6666666666669,7.933593496894335e-12,False
-260.0205882352941,746.6666666666667,7.941948464298957e-12,False
-248.95588235294116,746.6666666666667,7.945308700750894e-12,False
-282.1499999999999,773.3333333333334,1.9706568312943188e-11,False
-271.08529411764704,773.3333333333334,1.97179594067835e-11,False
-260.02058823529404,773.3333333333334,1.9732336431820925e-11,False
-248.95588235294116,773.3333333333334,1.9749702608867592e-11,False
-282.1499999999999,800.0,7.178304786737601e-11,False
-271.085294117647,800.0000000000001,7.176127326385514e-11,False
-260.02058823529404,800.0,7.179599977381083e-11,False
-248.9558823529411,800.0,7.188727256928996e-11,False
16.597058823529512,720.0,1.7566450715507663e-12,False
27.661764705882444,720.0,1.754214749359347e-12,False
38.72647058823538,719.9999999999998,1.7527453869748836e-12,False
16.597058823529505,746.6666666666667,7.915062635909923e-12,False
27.66176470588244,746.6666666666667,7.912878722876334e-12,False
38.72647058823538,746.6666666666667,7.907185232741447e-12,False
16.5970588235295,773.3333333333334,1.96844875543568e-11,False
27.661764705882437,773.3333333333334,1.9667791864339788e-11,False
38.72647058823538,773.3333333333334,1.9654330079895876e-11,False
16.597058823529494,800.0,7.168683468301732e-11,False
27.66176470588243,800.0000000000001,7.1596362967548e-11,False
38.726470588235365,800.0,7.155128337917553e-11,False
49.79117647058831,639.9999999999999,4.2897743851422265e-14,False
60.85588235294122,639.9999999999999,4.287174052529327e-14,False
71.92058823529413,639.9999999999999,4.280765406874948e-14,False
49.79117647058831,666.6666666666665,1.9364108093741851e-13,False
60.85588235294122,666.6666666666665,1.933587430265617e-13,False
71.92058823529413,666.6666666666665,1.931587165486254e-13,False
49.79117647058831,693.3333333333331,4.811394699476387e-13,False
60.85588235294122,693.3333333333331,4.807227156751392e-13,False
71.92058823529412,693.3333333333331,4.803287967799396e-13,False
82.98529411764703,559.9999999999999,1.0416666108176684e-15,False
94.04999999999998,560.0,1.0403323575747778e-15,False
105.11470588235294,560.0,1.0394347095108888e-15,False
82.98529411764703,586.6666666666665,4.710957609276389e-15,False
94.05,586.6666666666665,4.701452321433293e-15,False
105.11470588235295,586.6666666666665,4.695664553079521e-15,False
82.98529411764703,613.3333333333331,1.171968723740003e-14,False
94.05000000000001,613.3333333333333,1.1701617163380975e-14,False
105.11470588235295,613.3333333333333,1.1685880268233012e-14,False
116.1794117647059,480.0,2.6597430265417426e-17,False
127.24411764705886,480.0,2.6686810027547963e-17,False
138.30882352941177,480.0,2.674282133009275e-17,False
116.1794117647059,506.6666666666667,1.1666058882806866e-16,False
127.24411764705886,506.6666666666667,1.1702174908731772e-16,False
138.3088235294118,506.6666666666667,1.17226127767194e-16,False
116.17941176470589,533.3333333333333,2.8614435043939893e-16,False
127.24411764705886,533.3333333333334,2.86447954207092e-16,False
138.3088235294118,533.3333333333334,2.8683532256067987e-16,False
149.37352941176476,400.0,6.867915168910289e-19,False
160.43823529411767,400.00000000000006,6.696326819241904e-19,False
171.50294117647056,400.0,6.503341888408467e-19,False
149.37352941176476,426.6666666666667,3.0912208956184565e-18,False
160.4382352941177,426.6666666666667,3.0473411902354412e-18,False
171.50294117647056,426.6666666666667,2.9921454838581743e-18,False
149.37352941176474,453.3333333333333,7.603754267116527e-18,False
160.43823529411765,453.3333333333333,7.541489891178222e-18,False
171.50294117647056,453.3333333333333,7.45292852630031e-18,False
182.56764705882344,319.99999999999994,7.81478053656474e-21,False
193.63235294117638,319.99999999999994,1.0062686384058282e-20,False
204.69705882352923,319.99999999999994,1.2939358199697255e-20,False
182.56764705882347,346.6666666666667,5.293674842680998e-20,False
193.6323529411764,346.6666666666667,5.536772894613888e-20,False
204.6970588235293,346.6666666666667,5.909533798904678e-20,False
182.56764705882347,373.3333333333333,1.589652857120754e-19,False
193.6323529411764,373.33333333333337,1.547479190899473e-19,False
204.69705882352932,373.33333333333337,1.5230760569174663e-19,False
215.76176470588214,240.00000000000006,1.3361416307293054e-21,False
226.82647058823514,240.00000000000006,1.763703954634746e-21,False
237.8911764705881,240.0,2.251802971083807e-21,False
215.76176470588214,266.6666666666667,3.5291962327003155e-21,False
226.82647058823514,266.6666666666667,4.6596221559634114e-21,False
237.89117647058814,266.6666666666667,5.7797818667322505e-21,False
215.76176470588214,293.33333333333326,6.078333657996458e-21,False
226.8264705882351,293.33333333333326,8.234916159737656e-21,False
237.89117647058808,293.33333333333326,1.0342677951273662e-20,False
248.9558823529411,159.99999999999997,4.691034921307883e-22,False
260.02058823529404,159.99999999999997,5.932663881064801e-22,False
271.085294117647,159.99999999999997,6.591417573038803e-22,False
282.1499999999999,159.99999999999997,6.52114599265597e-22,False
248.9558823529411,186.66666666666666,7.090373273156102e-22,False
260.02058823529404,186.66666666666666,8.5943843144232e-22,False
271.08529411764704,186.66666666666666,9.294194309837617e-22,False
282.1499999999999,186.66666666666666,8.988479032276107e-22,False
248.9558823529411,213.33333333333331,1.3516395249001673e-21,False
260.02058823529404,213.33333333333331,1.572355161515725e-21,False
271.085294117647,213.33333333333331,1.6636145014647482e-21,False
282.1499999999999,213.33333333333331,1.5985158044160596e-21,False
-237.89117647058825,720.0000000000001,1.7646499330185805e-12,False
-226.82647058823528,720.0,1.7665096289420432e-12,False
-215.7617647058823,720.0,1.7690076552026147e-12,False
-237.89117647058825,746.6666666666669,7.954137057951698e-12,False
-226.82647058823528,746.6666666666667,7.959245088572617e-12,False
-215.76176470588234,746.6666666666667,7.960629465561447e-12,False
-237.8911764705882,773.3333333333334,1.9763375591444217e-11,False
-226.82647058823525,773.3333333333334,1.9778231929569347e-11,False
-215.76176470588234,773.3333333333334,1.979427295326681e-11,False
-237.8911764705882,800.0000000000001,7.190787850477619e-11,False
-226.82647058823528,800.0,7.196085263254839e-11,False
-215.76176470588234,800.0,7.20462552820199e-11,False
-282.1499999999999,639.9999999999999,4.315426069908592e-14,False
-271.085294117647,640.0,4.3267828314993486e-14,False
-260.020588235294,640.0,4.331962950859969e-14,False
-248.95588235294105,640.0,4.330955807765879e-14,False
-282.1499999999999,666.6666666666666,1.9459215169159986e-13,False
-271.085294117647,666.6666666666667,1.9471358499886264e-13,False
-260.02058823529404,666.6666666666666,1.9490932854548252e-13,False
-248.9558823529411,666.6666666666667,1.9517942834928033e-13,False
-282.1499999999999,693.3333333333334,4.831254323220768e-13,False
-271.08529411764704,693.3333333333334,4.836918013990946e-13,False
-260.0205882352941,693.3333333333334,4.842239532381599e-13,False
-248.95588235294116,693.3333333333334,4.847218250777774e-13,False
-16.597058823529334,719.9999999999998,1.7614460918941424e-12,False
-5.532352941176386,719.9999999999999,1.7589346997021531e-12,False
5.532352941176563,720.0,1.757334677980457e-12,False
-16.59705882352933,746.6666666666665,7.934124952844109e-12,False
-5.532352941176385,746.6666666666667,7.93155078271846e-12,False
5.53235294117656,746.6666666666667,7.925195314598063e-12,False
-16.597058823529323,773.3333333333331,1.9729758365246193e-11,False
-5.532352941176384,773.3333333333334,1.9711994651979584e-11,False
5.532352941176557,773.3333333333334,1.9696905430037242e-11,False
-16.59705882352932,800.0,7.18360713272045e-11,False
-5.532352941176384,800.0000000000001,7.174263003878344e-11,False
5.532352941176553,800.0,7.169290625326762e-11,False
16.597058823529512,640.0,4.309779235042925e-14,False
27.661764705882444,639.9999999999999,4.3075727860405954e-14,False
38.72647058823538,639.9999999999999,4.3009009513904926e-14,False
16.597058823529512,666.6666666666667,1.9429953454699076e-13,False
27.661764705882447,666.6666666666667,1.940116129690175e-13,False
38.72647058823538,666.6666666666665,1.937921759844924e-13,False
16.597058823529512,693.3333333333334,4.825188607356197e-13,False
27.661764705882447,693.3333333333334,4.82055713640132e-13,False
38.72647058823538,693.3333333333334,4.815959073176294e-13,False
49.7911764705883,559.9999999999999,1.048367847347198e-15,False
60.8558823529412,559.9999999999999,1.0458570005733401e-15,False
71.9205882352941,559.9999999999999,1.0436217643660286e-15,False
49.791176470588304,586.6666666666665,4.741388169856647e-15,False
60.855882352941215,586.6666666666665,4.728490201283599e-15,False
71.92058823529412,586.6666666666665,4.71835089489227e-15,False
49.791176470588304,613.3333333333331,1.179160729437807e-14,False
60.855882352941215,613.3333333333333,1.176775878888239e-14,False
71.92058823529412,613.3333333333331,1.1743785108683482e-14,False
82.9852941176471,480.0,2.595634368452867e-17,False
94.05000000000004,480.0,2.6175114696635076e-17,False
105.11470588235296,480.0,2.6388879283162814e-17,False
82.98529411764707,506.6666666666667,1.1555820145597476e-16,False
94.05000000000003,506.6666666666667,1.1601735623494584e-16,False
105.11470588235298,506.6666666666667,1.1638525964660789e-16,False
82.98529411764704,533.3333333333333,2.858174359649376e-16,False
94.05000000000001,533.3333333333333,2.857736791002682e-16,False
105.11470588235295,533.3333333333334,2.8588302126039997e-16,False
116.1794117647059,400.0,7.128570032293807e-19,False
127.24411764705886,400.00000000000006,7.093457113305319e-19,False
138.3088235294118,400.0,7.006604500792343e-19,False
116.1794117647059,426.6666666666667,3.122557155658844e-18,False
127.24411764705889,426.6666666666667,3.1303067520914212e-18,False
138.3088235294118,426.6666666666667,3.119879698446985e-18,False
116.17941176470589,453.3333333333333,7.576449218981288e-18,False
127.24411764705886,453.3333333333333,7.620193845003403e-18,False
138.30882352941177,453.3333333333333,7.62930169382115e-18,False
149.3735294117647,319.99999999999994,5.4311471919689604e-21,False
160.43823529411765,319.99999999999994,5.6192509301162716e-21,False
171.50294117647053,319.99999999999994,6.364037115933767e-21,False
149.37352941176474,346.6666666666667,5.330073180877445e-20,False
160.43823529411765,346.6666666666667,5.200262461321877e-20,False
171.50294117647056,346.6666666666667,5.1819553498105e-20,False
149.37352941176474,373.3333333333333,1.7710516506821253e-19,False
160.43823529411765,373.33333333333337,1.7068879840795852e-19,False
171.50294117647056,373.33333333333337,1.6456590694057435e-19,False
182.56764705882347,240.00000000000006,1.0250302768272329e-21,False
193.63235294117638,240.0000000000001,9.600085594210038e-22,False
204.69705882352923,240.00000000000006,1.0564344723091254e-21,False
182.56764705882347,266.6666666666667,1.3340637403475329e-21,False
193.63235294117638,266.6666666666667,1.832067175088226e-21,False
204.69705882352926,266.6666666666667,2.554203249377528e-21,False
182.56764705882347,293.33333333333326,1.4642299240490125e-21,False
193.63235294117635,293.3333333333333,2.6181962962418503e-21,False
204.69705882352923,293.33333333333326,4.144365516691438e-21,False
215.76176470588229,159.99999999999997,1.1894200938597224e-22,False
226.82647058823522,159.99999999999997,1.9439385228948775e-22,False
237.89117647058814,159.99999999999997,3.208629874495301e-22,False
215.76176470588226,186.66666666666669,2.7315064207629287e-22,False
226.8264705882352,186.66666666666669,3.6514065385646914e-22,False
237.89117647058816,186.66666666666666,5.2389119964471575e-22,False
215.7617647058822,213.33333333333337,5.911886764385422e-22,False
