design_id,period_nm,radius_nm,axis_gap_nm,kx_norm,ky_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_count,sio2_count,side_count,score
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,1,305.8998976709684,6.060270550660055e-08,980.0345154821276,2523813871.953714,0,0,0,0,0.034515482127631
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,2,304.73388380189436,1.6139473641682622e-08,983.7844556691741,9440638851.284258,0,0,0,0,3.784455669174122
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,3,312.2088552081861,0.7881731532617698,960.2304771275412,198.0585445698977,0,0,0,0,42.58234853918074
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,4,312.2147631626018,0.7880327691379573,960.2123069493282,198.09757626204996,0,0,0,0,42.60017640288322
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,5,312.2193029641288,0.7879040284025232,960.1983450537759,198.13282564194654,0,0,0,0,42.613829213395135
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,6,312.2258383732158,0.7874646017394905,960.1782464961989,198.24753879953232,0,0,0,0,42.632922286398255
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,7,313.0941545848177,2.8923277573189563,957.5153467733802,54.124943791819845,0,0,0,0,47.55106339321403
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,8,313.09787086968197,2.8919853085225085,957.5039816376778,54.13199540588972,0,0,0,0,47.56220221717279
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,9,313.1002608620539,2.89177149162206,957.4966727098413,54.13641115301765,0,0,0,0,47.56936944275857
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,10,313.1064810734747,2.8905629572445277,957.477650964528,54.16012135088525,0,0,0,0,47.58763052044745
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,11,317.19479221763225,0.20460324748053302,945.1367593523028,775.146035372219,0,0,0,0,55.305706527315124
v8_sio2_1500_exact980_P542_R74,542.0,74.0,394.0,0.0,0.0,12,317.20363383000443,0.20470286321150444,945.11041497294,774.7904178122345,0,0,0,0,55.332848063213476
