design_id,period_nm,radius_nm,axis_gap_nm,kx_norm,ky_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_count,sio2_count,side_count,score
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,1,305.0814011479235,7.266369244442876,982.6638296270343,20.992698752629558,0,0,0,0,29.37555653244089
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,2,305.0702078581655,7.271882181159992,982.6998844127735,20.97601420499785,0,0,0,0,29.412992538968762
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,3,305.06503676670116,7.271449813213407,982.7165419459939,20.97690588556001,0,0,0,0,29.42957622713674
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,4,305.05984707863826,7.272128220133016,982.7332599518401,20.97459215818518,0,0,0,0,29.446485852177368
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,5,303.13553224327455,2.974177219603946,988.9716846503112,50.96124236397072,0,0,0,0,34.14272462251222
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,6,303.12715197270353,2.9762680176449336,988.9990258180377,50.92403476024355,0,0,0,0,34.171334594380625
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,7,303.12164283876825,2.9769387564868643,989.0170005427854,50.91163568250346,0,0,0,0,34.1897323419097
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,8,303.12015647835614,2.9770710602535133,989.0218502226403,50.90912348806076,0,0,0,0,34.194667743552074
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,9,302.2015975732014,0.8140979932738968,992.0280382613865,185.6051728845916,0,0,0,0,34.95367795739122
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,10,302.1893291172948,0.8147869119579388,992.0683131853261,185.44071135797435,0,0,0,0,34.995492846951365
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,11,302.1843741709944,0.814725131009762,992.0845802250487,185.45173253491652,0,0,0,0,35.01165664517827
clean_P560_rho0p16,560.0,89.60000000000001,380.79999999999995,0.0,0.0,12,302.1794034998405,0.8147863567904793,992.1008994253251,185.4347467783787,0,0,0,0,35.028134963044565
clean_P560_rho0p20,560.0,112.0,336.0,0.0,0.0,1,305.08140225701726,7.2663570648363525,982.6638260546556,20.99273401615367,0,0,0,0,29.375550041954128
clean_P560_rho0p20,560.0,112.0,336.0,0.0,0.0,2,305.07020576742633,7.271892301558188,982.6998911475155,20.97598486861922,0,0,0,0,29.413001703273608
clean_P560_rho0p20,560.0,112.0,336.0,0.0,0.0,3,305.06504029882007,7.271422595946439,982.7165305678571,20.97698464595381,0,0,0,0,29.429558326562365
clean_P560_rho0p20,560.0,112.0,336.0,0.0,0.0,4,305.0598470123228,7.27212848022615,982.7332601654716,20.974591403453587,0,0,0,0,29.446486128318032
clean_P560_rho0p20,560.0,112.0,336.0,0.0,0.0,5,303.1355333664192,2.9741754352906056,988.9716809860814,50.9612731262438,0,0,0,0,34.14271990965169
