design_id,period_nm,radius_nm,axis_gap_nm,kx_norm,ky_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_count,sio2_count,side_count,score
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,2,306.86994797363417,11.752898628802203,976.9365165264007,13.055075078313205,0,0,0,0,30.600365978613848
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,3,312.84030187919893,1.4875170141146765,958.2923178349405,105.15520122147701,0,0,0,0,45.620359129973615
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,4,314.5967786738863,3.0623328096967324,952.9419190613118,51.36554356171388,0,0,0,0,52.215393385583496
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,5,314.9940086830355,2.404518231806788,951.740191038579,65.50044090253054,0,0,0,0,52.99483206796426
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,6,314.99507798449895,2.405904960382661,951.7369602034001,65.46290962682058,0,0,0,0,52.99905857873148
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,7,294.91586743320977,4.746851286432799,1016.5355313338462,31.064367686862536,0,0,0,0,62.566481261830894
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,8,317.78115569472936,0.7737413674489627,943.3928117751266,205.35360332513872,0,0,0,0,59.3571789137092
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,9,317.78394787976003,0.7735557929086342,943.3845227243274,205.40467203074385,0,0,0,0,59.36503600520794
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,10,317.78428809463895,0.7734718667654479,943.3835127516411,205.4271795453717,0,0,0,0,59.36585563453359
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,11,317.7858474635131,0.7734983645127381,943.378883587385,205.4211502203375,0,0,0,0,59.370535786025684
center_P960_rho0p28,960.0,268.8,422.4,0.0,0.0,12,317.7872969168681,0.7734886978813149,943.3745807606165,205.42465441791742,0,0,0,0,59.37480897922059
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,1,305.6263801569255,2.573079247656093,980.9115883454496,59.389227991195995,0,0,0,0,25.816757626011295
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,2,303.7919070334348,11.54108207636921,986.8349059312017,13.161326859266511,0,0,0,0,34.35770723165541
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,3,300.65894264156367,4.470610494158376,997.1180479983373,33.62616168803192,0,0,0,0,43.0113388107133
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,4,314.62169323907887,2.3818758727791094,952.8664565802517,66.04493895645088,0,0,0,0,51.85418524731328
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,5,314.8172555140766,2.2258467398166126,952.2745426087207,70.71853822694332,0,0,0,0,52.32732429086858
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,6,314.81976172482376,2.2286049720913588,952.2669617609369,70.63157573174394,0,0,0,0,52.337042658630594
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,7,315.9955107058257,2.470474360154811,948.7237882916954,63.954420212242965,0,0,0,0,56.052729443776435
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,8,316.8391485328977,3.3766096063950575,946.197650726461,46.9167575565779,0,0,0,0,59.11703731295726
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,9,317.78115498940025,0.7737461129880545,943.392813869028,205.35234339478117,0,0,0,0,59.35718747815454
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,10,317.78394636420654,0.773565227947636,943.3845272234526,205.40216576650332,0,0,0,0,59.36505270255046
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,11,317.78429032311095,0.7734577310917178,943.3835061361355,205.43093536253477,0,0,0,0,59.36583048957283
center_P960_rho0p36,960.0,345.59999999999997,268.80000000000007,0.0,0.0,12,317.78584688711123,0.7734987459610692,943.3788852984911,205.42104854498734,0,0,0,0,59.37053493475415
