design_id,period_nm,radius_nm,axis_gap_nm,kx_norm,ky_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_count,sio2_count,side_count,score
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,1,306.71290948999916,1.4587100777093485,977.4367127177447,105.13155224499397,0,0,0,0,26.476354975348414
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,2,307.98145551496674,3.041444304221143,973.4107448084037,50.63078996507138,0,0,0,0,31.771596377581623
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,3,308.6267161435407,2.5717779921005,971.3755884327528,60.002596859356004,0,0,0,0,33.51173138056041
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,4,308.6269675164418,2.570695077659637,971.3747972591826,60.02792205861616,0,0,0,0,33.51178950093351
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,5,311.3010977431825,0.7900480898515042,963.0305198837528,197.0140183502589,0,0,0,0,39.79149159991425
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,6,311.30473048167323,0.7900288752055048,963.0192818982847,197.02110913395137,0,0,0,0,39.802667063276814
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,7,311.30600921236635,0.7899419107993121,963.0153261689462,197.0436084960777,0,0,0,0,39.80642442217733
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,8,311.3065350424322,0.7899708193885816,963.0136995329611,197.03673059935045,0,0,0,0,39.80811169620597
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,9,311.30734301051,0.7898952801257166,963.0112001241124,197.05608505532757,0,0,0,0,39.8104404745209
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,10,311.30929912157603,0.7898374171164829,963.005149046067,197.07175956419968,0,0,0,0,39.81635337704166
p980_only_rho0p28,980.0,274.40000000000003,431.19999999999993,0.0,0.0,11,311.30937813755787,0.7897950262184895,963.0049046178463,197.0823870771231,0,0,0,0,39.81650412678135
