period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
554.05,0.75,0.0,1,305.94973266415747,8.067443827051825e-10,979.8748813717176,189619995641.14972,0.12511862828239373
554.05,0.75,0.0,2,306.1901558734021,2.452627017744001,979.1054749779504,62.42085601646941,72.94122782081351
554.05,0.75,0.0,3,306.1902659709897,2.452959314228487,979.1051229185846,62.41242245538297,72.94216668669327
554.05,0.75,0.0,4,305.4883875341551,1.0319062518777666,981.3546774064586,148.0213861376728,69.65143273827984
554.05,0.75,0.0,5,305.4883566012905,1.0316918120957663,981.3547767755858,148.05213777006,69.65062994877252
554.05,0.75,0.0,6,305.06085573771554,0.2725485170263147,982.7300106236993,559.6450479095099,65.25088397166456
554.05,0.75,0.0,7,305.0608547354852,0.27259704578801613,982.730013852307,559.5454159336605,65.25166043090364
554.05,0.75,0.0,8,307.1941340762675,4.1247702257040855,975.9055422769567,37.237726863177016,78.3846261022354
554.1,0.75,0.0,1,305.9258734755011,1.1853203383972785e-09,979.9513019091135,129047761843.50145,0.0486980908865462
554.1,0.75,0.0,2,306.1627498565328,2.4528230910427284,979.1931191514385,62.41027960283488,72.8543195659835
554.1,0.75,0.0,3,306.1628817836356,2.4532022730184324,979.1926972122715,62.40065997634416,72.85541095780033
554.1,0.75,0.0,4,305.4609294396573,1.032013777464466,981.442892058059,147.99266061647847,69.74049027794726
554.1,0.75,0.0,5,305.4608873796896,1.03176183093499,981.4430271963305,148.02877864888583,69.7395656374211
554.1,0.75,0.0,6,305.03335388524306,0.2725701641250809,982.8186137073561,559.5501526448526,65.34022352184445
554.1,0.75,0.0,7,305.0333527474149,0.2726253133772193,982.8186173734429,559.4369594091104,65.34110582535803
554.1,0.75,0.0,8,307.16675470890607,4.125114468481183,975.9925298039024,37.23130073794063,78.29838810320139
554.13,0.75,0.0,1,305.91135298696724,1.0717507933573881e-09,979.9978165987585,142715711004.35727,0.0021834012414956305
554.13,0.75,0.0,2,306.14630826397854,2.4529514748294092,979.2457067341153,62.40366175308656,72.80219252410838
554.13,0.75,0.0,3,306.14645246407457,2.4533452721584355,979.2452454930204,62.39367445307222,72.80334888088862
554.13,0.75,0.0,4,305.4444553753059,1.0320688735734256,981.4958259158407,147.97677906792106,69.79389021553209
554.13,0.75,0.0,5,305.4444107842045,1.0318083637556201,981.4959692020766,148.0141184708151,69.79293777234827
554.13,0.75,0.0,6,305.01685504022686,0.2725840690715944,982.8717759235375,559.4913453289781,65.39384219460672
554.13,0.75,0.0,7,305.0168539513019,0.2726420746343781,982.8717794324374,559.3723095753644,65.39476979413934
554.13,0.75,0.0,8,307.15036730056227,4.1253147559570875,976.0446019803644,37.22750692623239,78.24675848861843
554.15,0.75,0.0,1,305.90183047335057,1.0057027826198515e-09,980.0283232568535,152083615437.79245,0.028323256853468592
554.15,0.75,0.0,2,306.1353412338498,2.4530195781289303,979.2807873527919,62.39969382294089,72.76738805989244
554.15,0.75,0.0,3,306.13550747388103,2.453449344319661,979.2802555762917,62.38879726264984,72.76867829031369
554.15,0.75,0.0,4,305.43347692055823,1.0321217864793322,981.5311046535169,147.96387447765323,69.82954770430456
554.15,0.75,0.0,5,305.43342460277245,1.0318300713630397,981.5312727802835,148.0056809157041,69.8284889274831
554.15,0.75,0.0,6,305.0058568697432,0.27259086603292887,982.9072171818339,559.4572211984877,65.42954834303335
554.15,0.75,0.0,7,305.00585575400044,0.27265465220616975,982.9072207774095,559.3263369725452,65.43056808327684
554.15,0.75,0.0,8,307.139404797518,4.12544102781149,976.0794392293576,37.22503881729861,78.21220917768842
554.2,0.75,0.0,1,305.87783134412035,8.885882848445648e-10,980.1052161335805,172114485730.37717,0.10521613358048398
554.2,0.75,0.0,2,306.1079728595279,2.4532819061375086,979.3683424821278,62.3874435493371,72.68068561879943
554.2,0.75,0.0,3,306.1081052446848,2.4536499604267012,979.3679189264315,62.37811223721805,72.68175879888034
554.2,0.75,0.0,4,305.4060183954353,1.032189315984126,981.6193524118212,147.94089304453337,69.91847005191636
554.2,0.75,0.0,5,305.4059823189515,1.031955730261335,981.6194683668999,147.97436235060673,69.91760359498775
554.2,0.75,0.0,6,304.9783646808852,0.2726217523448933,982.9958210763198,559.3434163959478,65.51903576933479
554.2,0.75,0.0,7,304.978363662302,0.2726760708105086,982.9958243593821,559.2319904635881,65.51990428986667
554.2,0.75,0.0,8,307.1122311682495,4.125817380438175,976.1658038157412,37.21835006856668,78.12662501968572
