period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
560.0,0.25,0.0,3,302.95059849709617,2.4855306205427636,989.5753944281234,60.94284174035664,81.72616741475387
560.0,0.25,0.0,4,302.9504093527349,2.4853008181060523,989.5760122606141,60.94843874545561,81.72638640847252
560.0,0.25,0.0,5,302.23893716029454,1.0453365079317956,991.9054798720489,144.5653791228798,80.30483687718966
560.0,0.25,0.0,6,302.23888390317103,1.0451959270796238,991.9056546544331,144.5847979658967,80.30442832973019
560.0,0.25,0.0,7,301.8061935960949,0.27647964587742146,993.3277194477,545.801830435471,75.95736956956293
560.0,0.25,0.0,8,301.8061931087848,0.2764360875177377,993.3277210515724,545.8878321909024,75.95668691142988
560.0,0.35,0.0,1,303.9697418467171,4.172531959361703,986.2575668836683,36.42509449984143,80.64356001206717
560.0,0.35,0.0,2,303.9692648728184,4.172569315612577,986.2591144714384,36.424711236725436,80.6451532963369
560.0,0.35,0.0,3,302.95059858974435,2.4855284788793344,989.5753941254918,60.94289427058538,81.72616336868363
560.0,0.35,0.0,4,302.95040938858904,2.485300247084367,989.5760121434976,60.94845275616009,81.72638529300869
560.0,0.35,0.0,5,302.23893713456977,1.0453416184911934,991.9054799564741,144.56467234644785,80.30485819421264
560.0,0.35,0.0,6,302.2388838282712,1.0451978797911292,991.9056549002437,144.58452780667244,80.30443669041675
560.0,0.35,0.0,7,301.80619361170056,0.27647940335614324,993.3277193963374,545.802309228317,75.95736570844765
560.0,0.35,0.0,8,301.80619311315894,0.27643602236760634,993.327721037176,545.8879608530453,75.9566858734303
560.0,0.45,0.0,1,303.9697417567148,4.1725200519427155,986.2575671756889,36.42519843795445,80.64354791161898
560.0,0.45,0.0,2,303.9692643454697,4.172557443509532,986.2591161824749,36.42481481211216,80.64514265802234
560.0,0.45,0.0,3,302.9505985225578,2.485529770519509,989.5753943449541,60.94286258724575,81.72616584598148
560.0,0.45,0.0,4,302.9504093388571,2.4853015184409237,989.5760123059451,60.94842156796001,81.72638767780417
560.0,0.45,0.0,5,302.23893719022766,1.0453384830222772,991.9054797738125,144.5651059915043,80.30484498420702
560.0,0.45,0.0,6,302.23888385132926,1.0451948313749508,991.9056548245704,144.58494951306585,80.3044239477939
